cnt,exercise,ACC X, ACC Y, ACC Z, GYR X, GYR Y, GYR Z, MAG X, MAG Y, MAG Z, raw
7514,39,                -840,520,17,                -3,41,-193,                -742,-348,21,                bytearray(b'\xb7\xed\xb8\xfc\x08\x02\x11\x00\xfd\xff)\x00?\xff\x1a\xfd\xa4\xfe\x15\x00'),
7515,39,                -878,478,10,                -1,40,-191,                -766,-277,72,                bytearray(b'\xbd\xed\x92\xfc\xde\x01\n\x00\xff\xff(\x00A\xff\x02\xfd\xeb\xfeH\x00'),
7516,39,                -886,447,-11,                1,16,-209,                -790,-207,117,                bytearray(b'\xc4\xed\x8a\xfc\xbf\x01\xf5\xff\x01\x00\x10\x00/\xff\xea\xfc1\xffu\x00'),
7517,39,                -886,436,0,                2,18,-228,                -783,-136,159,                bytearray(b'\xca\xed\x8a\xfc\xb4\x01\x00\x00\x02\x00\x12\x00\x1c\xff\xf1\xfcx\xff\x9f\x00'),
7518,39,                -878,421,-5,                9,32,-235,                -777,-60,186,                bytearray(b'\xd0\xed\x92\xfc\xa5\x01\xfb\xff\t\x00 \x00\x15\xff\xf7\xfc\xc4\xff\xba\x00'),
7519,39,                -892,423,-12,                6,46,-240,                -757,-9,216,                bytearray(b'\xd6\xed\x84\xfc\xa7\x01\xf4\xff\x06\x00.\x00\x10\xff\x0b\xfd\xf7\xff\xd8\x00'),
7520,39,                -906,417,-16,                2,39,-223,                -745,39,250,                bytearray(b"\xdd\xedv\xfc\xa1\x01\xf0\xff\x02\x00\'\x00!\xff\x17\xfd\'\x00\xfa\x00"),
7521,39,                -927,405,-35,                2,25,-210,                -720,90,267,                bytearray(b'\xe3\xeda\xfc\x95\x01\xdd\xff\x02\x00\x19\x00.\xff0\xfdZ\x00\x0b\x01'),
7522,39,                -922,347,-39,                16,4,-205,                -703,114,277,                bytearray(b'\xe9\xedf\xfc[\x01\xd9\xff\x10\x00\x04\x003\xffA\xfdr\x00\x15\x01'),
7523,39,                -927,329,-32,                18,-10,-224,                -676,139,282,                bytearray(b'\xef\xeda\xfcI\x01\xe0\xff\x12\x00\xf6\xff \xff\\\xfd\x8b\x00\x1a\x01'),
7524,39,                -915,329,-37,                13,7,-235,                -666,166,297,                bytearray(b'\xf6\xedm\xfcI\x01\xdb\xff\r\x00\x07\x00\x15\xfff\xfd\xa6\x00)\x01'),
7525,39,                -943,328,-30,                -1,32,-230,                -639,189,301,                bytearray(b'\xfc\xedQ\xfcH\x01\xe2\xff\xff\xff \x00\x1a\xff\x81\xfd\xbd\x00-\x01'),
7526,39,                -941,335,-35,                -2,27,-207,                -621,210,312,                bytearray(b'\x02\xeeS\xfcO\x01\xdd\xff\xfe\xff\x1b\x001\xff\x93\xfd\xd2\x008\x01'),
7527,39,                -943,324,-43,                -6,25,-152,                -607,223,319,                bytearray(b'\x08\xeeQ\xfcD\x01\xd5\xff\xfa\xff\x19\x00h\xff\xa1\xfd\xdf\x00?\x01'),
7528,39,                -949,290,-50,                1,7,-119,                -598,237,322,                bytearray(b'\x0f\xeeK\xfc"\x01\xce\xff\x01\x00\x07\x00\x89\xff\xaa\xfd\xed\x00B\x01'),
7529,39,                -954,264,-47,                7,-4,-98,                -592,237,328,                bytearray(b'\x15\xeeF\xfc\x08\x01\xd1\xff\x07\x00\xfc\xff\x9e\xff\xb0\xfd\xed\x00H\x01'),
7530,39,                -963,227,-47,                11,5,-102,                -582,243,331,                bytearray(b'\x1b\xee=\xfc\xe3\x00\xd1\xff\x0b\x00\x05\x00\x9a\xff\xba\xfd\xf3\x00K\x01'),
7531,39,                -953,204,-51,                18,0,-119,                -571,246,333,                bytearray(b'!\xeeG\xfc\xcc\x00\xcd\xff\x12\x00\x00\x00\x89\xff\xc5\xfd\xf6\x00M\x01'),
7532,39,                -965,194,-52,                24,2,-156,                -567,253,342,                bytearray(b'(\xee;\xfc\xc2\x00\xcc\xff\x18\x00\x02\x00d\xff\xc9\xfd\xfd\x00V\x01'),
7533,39,                -966,180,-68,                32,-7,-184,                -559,259,339,                bytearray(b'.\xee:\xfc\xb4\x00\xbc\xff \x00\xf9\xffH\xff\xd1\xfd\x03\x01S\x01'),
7534,39,                -967,185,-58,                40,12,-217,                -544,270,339,                bytearray(b"4\xee9\xfc\xb9\x00\xc6\xff(\x00\x0c\x00\'\xff\xe0\xfd\x0e\x01S\x01"),
7535,39,                -973,168,-68,                31,14,-223,                -529,285,342,                bytearray(b':\xee3\xfc\xa8\x00\xbc\xff\x1f\x00\x0e\x00!\xff\xef\xfd\x1d\x01V\x01'),
7536,39,                -981,158,-63,                32,13,-237,                -511,294,352,                bytearray(b'A\xee+\xfc\x9e\x00\xc1\xff \x00\r\x00\x13\xff\x01\xfe&\x01`\x01'),
7537,39,                -972,147,-78,                24,17,-231,                -498,295,357,                bytearray(b"G\xee4\xfc\x93\x00\xb2\xff\x18\x00\x11\x00\x19\xff\x0e\xfe\'\x01e\x01"),
7538,39,                -983,127,-82,                18,11,-224,                -481,292,354,                bytearray(b'M\xee)\xfc\x7f\x00\xae\xff\x12\x00\x0b\x00 \xff\x1f\xfe$\x01b\x01'),
7539,39,                -987,106,-84,                11,2,-206,                -477,306,366,                bytearray(b'S\xee%\xfcj\x00\xac\xff\x0b\x00\x02\x002\xff#\xfe2\x01n\x01'),
7540,39,                -979,91,-82,                13,-8,-184,                -465,309,363,                bytearray(b'Z\xee-\xfc[\x00\xae\xff\r\x00\xf8\xffH\xff/\xfe5\x01k\x01'),
7541,39,                -988,77,-86,                14,-4,-179,                -451,309,366,                bytearray(b'`\xee$\xfcM\x00\xaa\xff\x0e\x00\xfc\xffM\xff=\xfe5\x01n\x01'),
7542,39,                -982,52,-72,                4,8,-170,                -445,313,373,                bytearray(b'f\xee*\xfc4\x00\xb8\xff\x04\x00\x08\x00V\xffC\xfe9\x01u\x01'),
7543,39,                -985,34,-81,                3,32,-175,                -435,318,367,                bytearray(b'l\xee\'\xfc"\x00\xaf\xff\x03\x00 \x00Q\xffM\xfe>\x01o\x01'),
7544,39,                -997,14,-89,                -3,39,-174,                -426,322,369,                bytearray(b"s\xee\x1b\xfc\x0e\x00\xa7\xff\xfd\xff\'\x00R\xffV\xfeB\x01q\x01"),
7545,39,                -986,9,-99,                -1,24,-177,                -427,324,367,                bytearray(b'y\xee&\xfc\t\x00\x9d\xff\xff\xff\x18\x00O\xffU\xfeD\x01o\x01'),
7546,39,                -1000,-6,-107,                -7,34,-170,                -405,325,375,                bytearray(b'\x7f\xee\x18\xfc\xfa\xff\x95\xff\xf9\xff"\x00V\xffk\xfeE\x01w\x01'),
7547,39,                -993,-21,-128,                -10,4,-130,                -397,336,376,                bytearray(b'\x85\xee\x1f\xfc\xeb\xff\x80\xff\xf6\xff\x04\x00~\xffs\xfeP\x01x\x01'),
7548,39,                -980,-29,-123,                -6,11,-107,                -396,343,373,                bytearray(b'\x8c\xee,\xfc\xe3\xff\x85\xff\xfa\xff\x0b\x00\x95\xfft\xfeW\x01u\x01'),
7549,39,                -1003,-44,-121,                -1,-11,-88,                -393,348,370,                bytearray(b'\x92\xee\x15\xfc\xd4\xff\x87\xff\xff\xff\xf5\xff\xa8\xffw\xfe\\\x01r\x01'),
7550,39,                -998,-62,-124,                20,-72,-70,                -390,346,376,                bytearray(b'\x98\xee\x1a\xfc\xc2\xff\x84\xff\x14\x00\xb8\xff\xba\xffz\xfeZ\x01x\x01'),
7551,39,                -967,-61,-88,                32,-63,-86,                -381,339,375,                bytearray(b'\x9e\xee9\xfc\xc3\xff\xa8\xff \x00\xc1\xff\xaa\xff\x83\xfeS\x01w\x01'),
7552,39,                -986,-58,-103,                41,-2,-91,                -381,349,375,                bytearray(b'\xa5\xee&\xfc\xc6\xff\x99\xff)\x00\xfe\xff\xa5\xff\x83\xfe]\x01w\x01'),
7553,39,                -993,-74,-110,                27,17,-42,                -379,343,382,                bytearray(b'\xab\xee\x1f\xfc\xb6\xff\x92\xff\x1b\x00\x11\x00\xd6\xff\x85\xfeW\x01~\x01'),
7554,39,                -985,-79,-123,                1,26,-1,                -370,345,381,                bytearray(b"\xb1\xee\'\xfc\xb1\xff\x85\xff\x01\x00\x1a\x00\xff\xff\x8e\xfeY\x01}\x01"),
7555,39,                -986,-80,-129,                4,-7,-7,                -384,346,384,                bytearray(b'\xb7\xee&\xfc\xb0\xff\x7f\xff\x04\x00\xf9\xff\xf9\xff\x80\xfeZ\x01\x80\x01'),
7556,39,                -977,-76,-113,                4,-21,-13,                -387,348,379,                bytearray(b'\xbe\xee/\xfc\xb4\xff\x8f\xff\x04\x00\xeb\xff\xf3\xff}\xfe\\\x01{\x01'),
7557,39,                -983,-80,-119,                -2,-10,-7,                -384,346,385,                bytearray(b'\xc4\xee)\xfc\xb0\xff\x89\xff\xfe\xff\xf6\xff\xf9\xff\x80\xfeZ\x01\x81\x01'),
7558,39,                -984,-80,-126,                -6,-16,0,                -379,343,391,                bytearray(b'\xca\xee(\xfc\xb0\xff\x82\xff\xfa\xff\xf0\xff\x00\x00\x85\xfeW\x01\x87\x01'),
7559,39,                -976,-80,-118,                -4,-21,-2,                -376,348,384,                bytearray(b'\xd0\xee0\xfc\xb0\xff\x8a\xff\xfc\xff\xeb\xff\xfe\xff\x88\xfe\\\x01\x80\x01'),
7560,39,                -978,-79,-116,                -7,0,-7,                -375,346,397,                bytearray(b'\xd7\xee.\xfc\xb1\xff\x8c\xff\xf9\xff\x00\x00\xf9\xff\x89\xfeZ\x01\x8d\x01'),
7561,39,                -984,-83,-125,                -9,9,-7,                -370,340,387,                bytearray(b'\xdd\xee(\xfc\xad\xff\x83\xff\xf7\xff\t\x00\xf9\xff\x8e\xfeT\x01\x83\x01'),
7562,39,                -974,-80,-123,                -9,15,-9,                -378,348,393,                bytearray(b'\xe3\xee2\xfc\xb0\xff\x85\xff\xf7\xff\x0f\x00\xf7\xff\x86\xfe\\\x01\x89\x01'),
7563,39,                -977,-84,-124,                -13,35,-14,                -375,345,396,                bytearray(b'\xe9\xee/\xfc\xac\xff\x84\xff\xf3\xff#\x00\xf2\xff\x89\xfeY\x01\x8c\x01'),
7656,40,                -973,-86,-181,                -4,-25,0,                -364,340,411,                bytearray(b'/\xf13\xfc\xaa\xffK\xff\xfc\xff\xe7\xff\x00\x00\x94\xfeT\x01\x9b\x01'),
7657,40,                -973,-87,-183,                -4,-30,0,                -382,349,415,                bytearray(b'5\xf13\xfc\xa9\xffI\xff\xfc\xff\xe2\xff\x00\x00\x82\xfe]\x01\x9f\x01'),
7658,40,                -974,-88,-183,                -2,-32,2,                -361,349,414,                bytearray(b';\xf12\xfc\xa8\xffI\xff\xfe\xff\xe0\xff\x02\x00\x97\xfe]\x01\x9e\x01'),
7659,40,                -978,-86,-188,                -2,-44,5,                -370,348,418,                bytearray(b'A\xf1.\xfc\xaa\xffD\xff\xfe\xff\xd4\xff\x05\x00\x8e\xfe\\\x01\xa2\x01'),
7660,40,                -979,-88,-185,                1,-65,10,                -372,343,406,                bytearray(b'H\xf1-\xfc\xa8\xffG\xff\x01\x00\xbf\xff\n\x00\x8c\xfeW\x01\x96\x01'),
7661,40,                -989,-80,-186,                -1,-67,23,                -372,348,405,                bytearray(b'N\xf1#\xfc\xb0\xffF\xff\xff\xff\xbd\xff\x17\x00\x8c\xfe\\\x01\x95\x01'),
7662,40,                -981,-83,-173,                -7,-112,65,                -373,351,409,                bytearray(b'T\xf1+\xfc\xad\xffS\xff\xf9\xff\x90\xffA\x00\x8b\xfe_\x01\x99\x01'),
7663,40,                -972,-73,-142,                -16,-85,88,                -378,349,397,                bytearray(b'Z\xf14\xfc\xb7\xffr\xff\xf0\xff\xab\xffX\x00\x86\xfe]\x01\x8d\x01'),
7664,40,                -981,-58,-153,                -19,-58,113,                -385,342,406,                bytearray(b'a\xf1+\xfc\xc6\xffg\xff\xed\xff\xc6\xffq\x00\x7f\xfeV\x01\x96\x01'),
7665,40,                -967,-38,-145,                -23,-27,128,                -393,340,403,                bytearray(b'g\xf19\xfc\xda\xffo\xff\xe9\xff\xe5\xff\x80\x00w\xfeT\x01\x93\x01'),
7666,40,                -983,-23,-167,                -26,-11,140,                -396,334,399,                bytearray(b'm\xf1)\xfc\xe9\xffY\xff\xe6\xff\xf5\xff\x8c\x00t\xfeN\x01\x8f\x01'),
7667,40,                -1000,-18,-154,                -21,-37,172,                -402,337,397,                bytearray(b's\xf1\x18\xfc\xee\xfff\xff\xeb\xff\xdb\xff\xac\x00n\xfeQ\x01\x8d\x01'),
7668,40,                -983,8,-159,                -31,-42,204,                -405,334,405,                bytearray(b'z\xf1)\xfc\x08\x00a\xff\xe1\xff\xd6\xff\xcc\x00k\xfeN\x01\x95\x01'),
7669,40,                -995,48,-163,                -44,-24,240,                -415,328,402,                bytearray(b'\x80\xf1\x1d\xfc0\x00]\xff\xd4\xff\xe8\xff\xf0\x00a\xfeH\x01\x92\x01'),
7670,40,                -995,68,-149,                -44,-60,275,                -433,322,397,                bytearray(b'\x86\xf1\x1d\xfcD\x00k\xff\xd4\xff\xc4\xff\x13\x01O\xfeB\x01\x8d\x01'),
7671,40,                -976,98,-144,                -50,-72,295,                -442,315,397,                bytearray(b"\x8c\xf10\xfcb\x00p\xff\xce\xff\xb8\xff\'\x01F\xfe;\x01\x8d\x01"),
7672,40,                -992,102,-149,                -58,-60,291,                -456,303,394,                bytearray(b'\x93\xf1 \xfcf\x00k\xff\xc6\xff\xc4\xff#\x018\xfe/\x01\x8a\x01'),
7673,40,                -951,110,-140,                -71,-45,284,                -481,306,393,                bytearray(b'\x99\xf1I\xfcn\x00t\xff\xb9\xff\xd3\xff\x1c\x01\x1f\xfe2\x01\x89\x01'),
7674,40,                -973,121,-131,                -85,-8,245,                -502,301,376,                bytearray(b'\x9f\xf13\xfcy\x00}\xff\xab\xff\xf8\xff\xf5\x00\n\xfe-\x01x\x01'),
7675,40,                -959,137,-145,                -86,-38,225,                -519,285,372,                bytearray(b'\xa5\xf1A\xfc\x89\x00o\xff\xaa\xff\xda\xff\xe1\x00\xf9\xfd\x1d\x01t\x01'),
7676,40,                -961,157,-132,                -79,-30,193,                -537,285,376,                bytearray(b'\xac\xf1?\xfc\x9d\x00|\xff\xb1\xff\xe2\xff\xc1\x00\xe7\xfd\x1d\x01x\x01'),
7677,40,                -954,203,-152,                -65,-67,191,                -540,280,370,                bytearray(b'\xb2\xf1F\xfc\xcb\x00h\xff\xbf\xff\xbd\xff\xbf\x00\xe4\xfd\x18\x01r\x01'),
7678,40,                -961,226,-116,                -63,-58,199,                -567,268,361,                bytearray(b'\xb8\xf1?\xfc\xe2\x00\x8c\xff\xc1\xff\xc6\xff\xc7\x00\xc9\xfd\x0c\x01i\x01'),
7679,40,                -947,242,-134,                -62,-57,214,                -588,253,354,                bytearray(b'\xbe\xf1M\xfc\xf2\x00z\xff\xc2\xff\xc7\xff\xd6\x00\xb4\xfd\xfd\x00b\x01'),
7680,40,                -954,271,-123,                -68,-44,224,                -603,246,354,                bytearray(b'\xc5\xf1F\xfc\x0f\x01\x85\xff\xbc\xff\xd4\xff\xe0\x00\xa5\xfd\xf6\x00b\x01'),
7681,40,                -924,273,-117,                -74,-31,242,                -624,229,339,                bytearray(b'\xcb\xf1d\xfc\x11\x01\x8b\xff\xb6\xff\xe1\xff\xf2\x00\x90\xfd\xe5\x00S\x01'),
7682,40,                -941,280,-122,                -67,-15,225,                -651,210,324,                bytearray(b'\xd1\xf1S\xfc\x18\x01\x86\xff\xbd\xff\xf1\xff\xe1\x00u\xfd\xd2\x00D\x01'),
7683,40,                -952,288,-118,                -72,-16,207,                -685,184,321,                bytearray(b'\xd7\xf1H\xfc \x01\x8a\xff\xb8\xff\xf0\xff\xcf\x00S\xfd\xb8\x00A\x01'),
7684,40,                -925,291,-130,                -54,-44,206,                -705,148,295,                bytearray(b"\xde\xf1c\xfc#\x01~\xff\xca\xff\xd4\xff\xce\x00?\xfd\x94\x00\'\x01"),
7685,40,                -919,307,-115,                -37,-62,178,                -726,133,289,                bytearray(b'\xe4\xf1i\xfc3\x01\x8d\xff\xdb\xff\xc2\xff\xb2\x00*\xfd\x85\x00!\x01'),
7686,40,                -923,343,-116,                -33,-58,164,                -751,90,285,                bytearray(b'\xea\xf1e\xfcW\x01\x8c\xff\xdf\xff\xc6\xff\xa4\x00\x11\xfdZ\x00\x1d\x01'),
7687,40,                -907,375,-89,                -30,-48,177,                -784,55,255,                bytearray(b'\xf0\xf1u\xfcw\x01\xa7\xff\xe2\xff\xd0\xff\xb1\x00\xf0\xfc7\x00\xff\x00'),
7688,40,                -913,394,-116,                -18,-60,172,                -801,7,223,                bytearray(b'\xf7\xf1o\xfc\x8a\x01\x8c\xff\xee\xff\xc4\xff\xac\x00\xdf\xfc\x07\x00\xdf\x00'),
7689,40,                -908,425,-100,                -24,-43,193,                -822,-49,198,                bytearray(b'\xfd\xf1t\xfc\xa9\x01\x9c\xff\xe8\xff\xd5\xff\xc1\x00\xca\xfc\xcf\xff\xc6\x00'),
7690,40,                -895,436,-109,                -18,-103,213,                -834,-121,157,                bytearray(b'\x03\xf2\x81\xfc\xb4\x01\x93\xff\xee\xff\x99\xff\xd5\x00\xbe\xfc\x87\xff\x9d\x00'),
7691,40,                -860,458,-105,                -11,-130,233,                -838,-219,102,                bytearray(b'\t\xf2\xa4\xfc\xca\x01\x97\xff\xf5\xff~\xff\xe9\x00\xba\xfc%\xfff\x00'),
7692,40,                -856,484,-92,                -28,-134,249,                -813,-342,34,                bytearray(b'\x10\xf2\xa8\xfc\xe4\x01\xa4\xff\xe4\xffz\xff\xf9\x00\xd3\xfc\xaa\xfe"\x00'),
7693,40,                -874,460,-82,                -40,-148,268,                -759,-489,-48,                bytearray(b'\x16\xf2\x96\xfc\xcc\x01\xae\xff\xd8\xffl\xff\x0c\x01\t\xfd\x17\xfe\xd0\xff'),
7694,40,                -862,472,-70,                -36,-202,265,                -630,-613,-115,                bytearray(b'\x1c\xf2\xa2\xfc\xd8\x01\xba\xff\xdc\xff6\xff\t\x01\x8a\xfd\x9b\xfd\x8d\xff'),
7695,40,                -869,462,-47,                -39,-184,251,                -448,-685,-171,                bytearray(b'"\xf2\x9b\xfc\xce\x01\xd1\xff\xd9\xffH\xff\xfb\x00@\xfeS\xfdU\xff'),
7696,40,                -843,476,-28,                -52,-145,212,                -267,-708,-205,                bytearray(b')\xf2\xb5\xfc\xdc\x01\xe4\xff\xcc\xffo\xff\xd4\x00\xf5\xfe<\xfd3\xff'),
7697,40,                -864,483,-14,                -51,-99,179,                -106,-667,-213,                bytearray(b'/\xf2\xa0\xfc\xe3\x01\xf2\xff\xcd\xff\x9d\xff\xb3\x00\x96\xffe\xfd+\xff'),
7698,40,                -838,518,-12,                -43,-109,147,                15,-595,-213,                bytearray(b'5\xf2\xba\xfc\x06\x02\xf4\xff\xd5\xff\x93\xff\x93\x00\x0f\x00\xad\xfd+\xff'),
7699,40,                -829,537,-8,                -37,-93,135,                93,-513,-183,                bytearray(b';\xf2\xc3\xfc\x19\x02\xf8\xff\xdb\xff\xa3\xff\x87\x00]\x00\xff\xfdI\xff'),
7700,40,                -822,524,-12,                -26,-105,122,                150,-418,-157,                bytearray(b'B\xf2\xca\xfc\x0c\x02\xf4\xff\xe6\xff\x97\xffz\x00\x96\x00^\xfec\xff'),
7701,40,                -811,540,8,                -10,-100,95,                169,-345,-123,                bytearray(b'H\xf2\xd5\xfc\x1c\x02\x08\x00\xf6\xff\x9c\xff_\x00\xa9\x00\xa7\xfe\x85\xff'),
